transcript_id,SRR066643,SRR066644,SRR066645,SRR066646,SRR066647,SRR066648
Cre06.g308000_4532.2.v6.1,1,1,1,2,1,1
Cre06.g308000_4532.3.v6.1,1,1,1,2,1,1
Cre06.g308050_4532.1.v6.1,34,31,20,65,88,60
Cre06.g308100_4532.1.v6.1,44,53,47,54,58,71
Cre06.g308100_4532.2.v6.1,16,0,12,7,0,12
Cre06.g308150_4532.1.v6.1,106,128,56,58,81,99
Cre06.g308250_4532.1.v6.1,7279,13525,18172,14017,11017,16215
Cre06.g308250_4532.2.v6.1,1923,0,0,0,5961,2676
Cre06.g308250_4532.3.v6.1,1792,0,0,0,0,0
Cre06.g308300_4532.1.v6.1,57,48,47,41,42,64
Cre06.g308350_4532.2.v6.1,241,452,259,293,152,115
Cre06.g308350_4532.1.v6.1,141,48,31,115,261,221
Cre06.g308400_4532.1.v6.1,59,42,63,48,74,66
Cre06.g308400_4532.3.v6.1,19,13,13,22,21,21
Cre06.g308450_4532.1.v6.1,333,329,292,239,286,365
Cre06.g308500_4532.1.v6.1,2747,1997,2356,4155,4724,5448
Cre06.g308500_4532.2.v6.1,83,49,57,19,63,97
Cre06.g308533_4532.1.v6.1,144,173,183,48,63,77
Cre06.g308600_4532.1.v6.1,256,187,160,73,84,58
Cre06.g308650_4532.1.v6.1,49,59,53,47,68,43
Cre06.g308750_4532.1.v6.1,46,54,42,60,40,52
Cre06.g800753_4532.1.v6.1,37,23,50,8,13,10
Cre06.g308850_4532.1.v6.1,620,768,366,460,522,431
Cre06.g308900_4532.1.v6.1,210,257,112,120,138,141
Cre06.g308950_4532.1.v6.1,381,318,218,673,740,695
Cre06.g309000_4532.1.v6.1,7440,102,3993,10809,11166,15378
Cre06.g309050_4532.2.v6.1,163,137,105,0,1,0
Cre06.g309050_4532.1.v6.1,101,187,186,182,220,247
Cre06.g309050_4532.3.v6.1,8,26,25,30,19,39
Cre06.g309050_4532.4.v6.1,43,38,30,9,10,21
Cre06.g309100_4532.1.v6.1,1019,1191,216,405,532,542
Cre06.g309150_4532.1.v6.1,29,35,43,37,34,47
Cre06.g309150_4532.2.v6.1,3,8,4,1,0,0
Cre06.g309200_4532.1.v6.1,84,107,127,107,123,124
Cre06.g800754_4532.1.v6.1,7,7,7,4,5,4
Cre06.g309300_4532.2.v6.1,30,1,23,27,0,33
Cre06.g309300_4532.1.v6.1,3,35,17,11,48,25
Cre06.g309350_4532.1.v6.1,272,324,192,191,239,210
Cre07.g313250_4532.1.v6.1,0,0,0,0,0,0
Cre07.g313250_4532.2.v6.1,0,0,0,0,0,0
Cre07.g313250_4532.5.v6.1,0,0,0,391,0,260
Cre07.g313250_4532.6.v6.1,0,0,0,0,0,0
Cre07.g313250_4532.7.v6.1,148,198,0,1466,1596,1367
Cre07.g313250_4532.4.v6.1,117,79,157,334,1004,475
Cre07.g313250_4532.3.v6.1,66,80,172,862,479,587
Cre07.g313250_4532.8.v6.1,106,44,93,112,216,143
Cre07.g313250_4532.9.v6.1,54,21,69,84,130,69
Cre07.g313650_4532.2.v6.1,0,0,0,0,0,0
Cre07.g313650_4532.1.v6.1,4,10,7,104,110,109
Cre07.g313900_4532.1.v6.1,75,85,63,63,72,94
Cre07.g313900_4532.2.v6.1,5,1,6,2,2,5
Cre07.g313950_4532.1.v6.1,75,47,75,69,81,79
Cre07.g314000_4532.1.v6.1,41,30,50,65,93,151
Cre07.g313400_4532.1.v6.1,0,14,0,99,22,16
Cre07.g313450_4532.1.v6.1,0,0,64,48,0,63
Cre07.g313600_4532.1.v6.1,0,2,1,0,0,0
Cre07.g313302_4532.1.v6.1,136,201,123,167,181,178
Cre07.g313302_4532.2.v6.1,32,11,0,15,15,15
Cre07.g313350_4532.1.v6.1,30,29,32,17,26,40
Cre07.g313400_4532.2.v6.1,87,51,92,0,107,107
Cre07.g313400_4532.3.v6.1,3,4,10,31,4,10
Cre07.g313450_4532.2.v6.1,72,68,0,0,52,0
Cre07.g313500_4532.1.v6.1,251,244,141,147,164,211
Cre07.g313550_4532.1.v6.1,54,53,61,93,110,126
Cre07.g314200_4532.1.v6.1,96,76,76,119,122,118
Cre07.g314250_4532.1.v6.1,23,0,46,0,70,19
Cre07.g314250_4532.2.v6.1,17,49,1,66,0,57
Cre07.g314351_4532.2.v6.1,0,0,0,0,0,0
Cre07.g314300_4532.1.v6.1,127,138,156,183,148,199
Cre07.g314300_4532.2.v6.1,8,0,1,15,39,6
Cre07.g314351_4532.1.v6.1,42,43,22,30,37,35
Cre07.g314050_4532.4.v6.1,0,0,31,0,28,0
Cre07.g314050_4532.3.v6.1,0,0,0,0,0,0
Cre07.g314050_4532.2.v6.1,0,0,0,0,0,0
Cre07.g314050_4532.1.v6.1,192,298,199,207,344,264
Cre07.g314050_4532.5.v6.1,1,1,2,0,2,0
Cre07.g314050_4532.6.v6.1,4,4,2,19,1,16
Cre07.g314100_4532.1.v6.1,119,186,69,202,192,175
Cre07.g314150_4532.1.v6.1,749,773,740,463,516,562
Cre07.g313850_4532.2.v6.1,0,0,0,0,0,0
Cre07.g313700_4532.1.v6.1,462,384,264,96,151,172
Cre07.g313700_4532.2.v6.1,38,49,58,38,30,45
Cre07.g313700_4532.3.v6.1,33,36,41,21,40,41
Cre07.g313750_4532.3.v6.1,1,0,0,0,2,0
Cre07.g313750_4532.1.v6.1,101,42,4,37,109,56
Cre07.g313750_4532.2.v6.1,8,49,102,77,11,67
Cre07.g313750_4532.4.v6.1,1,1,3,1,1,2
Cre07.g313750_4532.5.v6.1,1,2,4,1,1,3
Cre07.g313800_4532.1.v6.1,16,17,17,27,16,18
Cre07.g313850_4532.1.v6.1,43,65,78,61,89,95
Cre07.g315250_4532.1.v6.1,0,3,2,0,0,0
Cre07.g315300_4532.1.v6.1,23,16,12,13,24,18
Cre07.g315200_4532.2.v6.1,0,0,0,0,0,0
Cre07.g315150_4532.2.v6.1,491,566,611,199,192,265
Cre07.g315150_4532.1.v6.1,97,87,88,28,37,61
Cre07.g315200_4532.1.v6.1,104,166,87,47,74,156
Cre07.g315200_4532.3.v6.1,30,32,36,0,0,0
Cre07.g315200_4532.4.v6.1,23,20,27,89,105,0
Cre07.g315550_4532.2.v6.1,0,0,0,2,0,0
Cre07.g315350_4532.1.v6.1,222,201,325,285,298,302
Cre07.g315400_4532.1.v6.1,94,108,62,61,71,66
Cre07.g315432_4532.1.v6.1,62,52,56,83,89,62
Cre07.g315450_4532.1.v6.1,69,77,100,84,95,87
Cre07.g315500_4532.1.v6.1,44,43,34,20,33,30
Cre07.g315550_4532.1.v6.1,79,84,93,61,93,86
Cre07.g314450_4532.2.v6.1,0,0,7,12,0,17
Cre07.g314450_4532.3.v6.1,0,0,7,0,0,0
Cre07.g314500_4532.2.v6.1,0,0,0,0,0,0
Cre07.g314500_4532.3.v6.1,0,0,0,0,0,0
Cre07.g314500_4532.4.v6.1,0,0,0,0,0,0
Cre07.g314400_4532.1.v6.1,28,23,29,34,46,41
Cre07.g314450_4532.1.v6.1,25,28,16,4,14,0
Cre07.g314500_4532.1.v6.1,45,50,92,155,154,148
Cre07.g314550_4532.1.v6.1,121,196,72,77,85,83
Cre07.g314600_4532.1.v6.1,87,110,123,85,82,96
Cre07.g314600_4532.2.v6.1,15,15,0,0,15,0
Cre07.g314650_4532.1.v6.1,404,443,452,548,569,612
Cre07.g314650_4532.3.v6.1,90,95,13,75,79,43
Cre07.g314650_4532.2.v6.1,40,31,31,23,18,24
Cre07.g314700_4532.1.v6.1,39,57,16,10,11,10
Cre07.g800768_4532.1.v6.1,7,8,11,11,14,14
Cre07.g314800_4532.1.v6.1,83,54,86,55,73,78
Cre07.g314866_4532.1.v6.1,44,71,31,60,87,57
Cre07.g314900_4532.1.v6.1,208,330,162,239,308,259
Cre07.g314950_4532.1.v6.1,65,95,75,68,90,72
Cre07.g315000_4532.1.v6.1,118,107,121,125,142,116
Cre07.g315050_4532.1.v6.1,26,19,0,298,296,356
Cre07.g315100_4532.2.v6.1,292,199,174,73,109,108
Cre07.g315100_4532.1.v6.1,10,6,2,2,6,4
Cre07.g316500_4532.2.v6.1,0,0,0,0,0,0
Cre07.g316526_4532.2.v6.1,0,0,0,0,0,0
Cre07.g316500_4532.1.v6.1,42,38,39,21,31,25
Cre07.g316526_4532.1.v6.1,3,0,0,2,0,0
Cre07.g316992_4532.1.v6.1,0,0,0,4,0,0
Cre07.g316992_4532.2.v6.1,23,18,34,24,32,31
Cre07.g317000_4532.1.v6.1,109,117,119,122,144,125
Cre07.g317050_4532.1.v6.1,29,32,54,66,73,75
Cre07.g317050_4532.2.v6.1,2,8,14,4,2,4
Cre07.g315600_4532.1.v6.1,0,0,1,0,0,0
Cre07.g315950_4532.3.v6.1,0,0,0,0,0,0
Cre07.g315950_4532.4.v6.1,0,0,0,0,0,0
Cre07.g315950_4532.5.v6.1,0,0,0,0,6,0
Cre07.g316100_4532.2.v6.1,0,0,0,0,0,0
Cre07.g316150_4532.2.v6.1,0,0,0,0,0,0
Cre07.g316200_4532.1.v6.1,0,78,0,0,0,77
Cre07.g315600_4532.2.v6.1,99,92,120,134,116,148
Cre07.g315650_4532.1.v6.1,23,24,28,15,23,16
Cre07.g315700_4532.1.v6.1,133,155,213,64,66,72
Cre07.g315750_4532.1.v6.1,118,146,262,194,243,248
Cre07.g800769_4532.1.v6.1,430,439,360,389,533,676
Cre07.g315850_4532.1.v6.1,451,546,560,861,795,744
Cre07.g315900_4532.1.v6.1,148,186,52,77,82,75
Cre07.g315950_4532.2.v6.1,175,143,253,307,334,271
Cre07.g315950_4532.1.v6.1,13,0,0,0,0,0
Cre07.g316000_4532.1.v6.1,780,1019,368,549,580,468
Cre07.g316050_4532.1.v6.1,119,115,145,40,61,51
Cre07.g316050_4532.2.v6.1,5,5,3,0,3,2
Cre07.g316100_4532.1.v6.1,115,120,128,75,88,109
Cre07.g316150_4532.1.v6.1,27,32,27,39,44,12
Cre07.g316150_4532.3.v6.1,9,8,13,17,26,16
Cre07.g316150_4532.4.v6.1,11,7,12,11,14,49
Cre07.g316200_4532.2.v6.1,131,43,129,22,182,91
Cre07.g800770_4532.1.v6.1,9,21,28,63,0,11
Cre07.g800770_4532.2.v6.1,3,1,1,1,9,2
Cre07.g316200_4532.3.v6.1,4,29,0,57,16,11
Cre07.g316200_4532.4.v6.1,18,19,0,58,12,14
Cre07.g316350_4532.1.v6.1,15,39,10,0,0,6
Cre07.g316400_4532.1.v6.1,8,0,0,30,10,0
Cre07.g316400_4532.2.v6.1,38,44,31,24,62,62
Cre07.g316450_4532.1.v6.1,38,27,38,44,47,30
Cre07.g316900_4532.1.v6.1,0,0,0,0,0,0
Cre07.g316900_4532.2.v6.1,0,0,0,0,0,0
Cre07.g316850_4532.1.v6.1,183,440,59,0,6,8
Cre07.g316850_4532.2.v6.1,21,0,0,0,0,0
Cre07.g316850_4532.3.v6.1,17,52,0,0,0,0
Cre07.g316850_4532.4.v6.1,11,29,0,0,0,0
Cre07.g316900_4532.3.v6.1,146,132,143,176,188,192
Cre07.g317100_4532.1.v6.1,35,55,53,31,29,33
Cre07.g317150_4532.1.v6.1,223,180,347,186,196,307
Cre07.g317150_4532.2.v6.1,110,185,67,99,118,46
Cre07.g317250_4532.2.v6.1,0,0,0,0,0,0
Cre07.g317250_4532.1.v6.1,66,122,64,33,36,20
Cre07.g317300_4532.1.v6.1,135,209,114,188,226,203
Cre07.g317300_4532.2.v6.1,51,11,11,11,7,21
Cre07.g317850_4532.1.v6.1,40,56,57,55,64,68
Cre07.g317650_4532.1.v6.1,0,13,6,23,0,0
Cre07.g317750_4532.2.v6.1,0,0,0,0,0,0
Cre07.g317650_4532.2.v6.1,40,27,41,27,55,60
Cre07.g317750_4532.3.v6.1,1,1,0,0,5,8
Cre07.g317750_4532.1.v6.1,10,11,10,18,21,22
Cre07.g317800_4532.1.v6.1,23,29,28,19,20,22
Cre07.g316725_4532.2.v6.1,0,0,0,0,0,0
Cre07.g316725_4532.3.v6.1,0,0,0,0,0,0
Cre07.g316550_4532.1.v6.1,148,120,124,191,244,164
Cre07.g316550_4532.2.v6.1,13,0,7,20,15,19
Cre07.g316550_4532.3.v6.1,8,28,75,16,32,22
Cre07.g316550_4532.4.v6.1,22,23,14,8,12,20
Cre07.g316600_4532.1.v6.1,60,73,49,55,40,46
Cre07.g316650_4532.2.v6.1,133,126,152,135,181,157
Cre07.g316650_4532.1.v6.1,53,63,61,49,48,68
Cre07.g316725_4532.1.v6.1,24,32,11,18,18,17
Cre07.g800771_4532.1.v6.1,476,460,765,946,1115,1216
Cre07.g316800_4532.1.v6.1,121,127,0,346,98,99
Cre07.g316800_4532.2.v6.1,1,16,163,2,277,259
Cre07.g317500_4532.2.v6.1,0,0,0,0,0,0
Cre07.g317350_4532.1.v6.1,98,77,138,363,380,309
Cre07.g317400_4532.1.v6.1,31,27,46,49,47,52
Cre07.g317421_4532.1.v6.1,36,34,41,34,42,44
Cre07.g317438_4532.1.v6.1,10,14,23,19,11,18
Cre07.g317450_4532.1.v6.1,112,94,127,320,340,280
Cre07.g317500_4532.1.v6.1,127,139,52,44,52,57
Cre07.g317550_4532.1.v6.1,72,89,75,49,70,76
Cre07.g317601_4532.1.v6.1,55,39,42,111,139,105
Cre07.g318400_4532.1.v6.1,0,0,28,0,23,21
Cre07.g318400_4532.2.v6.1,18,24,2,31,11,21
Cre07.g318450_4532.1.v6.1,182,220,79,48,52,70
Cre07.g318600_4532.1.v6.1,0,0,0,0,0,0
Cre07.g318500_4532.1.v6.1,133,167,146,125,161,123
Cre07.g318551_4532.1.v6.1,179,152,161,127,183,179
Cre07.g318651_4532.2.v6.1,0,9,63,0,67,80
Cre07.g318651_4532.3.v6.1,0,0,0,0,8,0
Cre07.g318651_4532.1.v6.1,94,105,9,60,0,21
Cre07.g318702_4532.1.v6.1,228,308,193,243,297,248
Cre07.g318800_4532.1.v6.1,0,0,0,0,0,0
Cre07.g318850_4532.1.v6.1,0,0,0,9,3,0
Cre07.g800773_4532.2.v6.1,21,30,12,25,38,39
Cre07.g800773_4532.1.v6.1,2,1,0,12,12,24
Cre07.g318900_4532.1.v6.1,30,34,26,40,50,56
Cre07.g318750_4532.2.v6.1,141,179,141,242,308,290
Cre07.g318750_4532.1.v6.1,347,522,412,622,656,788
Cre07.g319002_4532.1.v6.1,0,0,0,0,0,0
Cre07.g319050_4532.1.v6.1,0,0,0,0,0,0
Cre07.g319001_4532.1.v6.1,35,41,72,70,71,89
Cre07.g319200_4532.1.v6.1,13,10,14,9,10,11
Cre07.g318950_4532.3.v6.1,0,0,0,0,0,0
Cre07.g318950_4532.2.v6.1,0,0,0,0,0,0
Cre07.g318950_4532.1.v6.1,138,123,193,224,206,144
Cre07.g319000_4532.1.v6.1,71,91,90,55,90,120
Cre07.g319226_4532.1.v6.1,6,8,3,14,12,9
Cre07.g319100_4532.1.v6.1,166,174,72,87,150,119
Cre07.g319100_4532.2.v6.1,5,8,11,13,6,11
Cre07.g319150_4532.1.v6.1,43,25,37,43,54,75
Cre07.g317950_4532.2.v6.1,0,8,5,0,0,0
Cre07.g800772_4532.1.v6.1,0,0,0,0,0,0
Cre07.g318050_4532.3.v6.1,0,0,0,0,0,0
Cre07.g318050_4532.2.v6.1,0,0,0,0,0,824
Cre07.g318050_4532.4.v6.1,0,0,0,0,0,0
Cre07.g318050_4532.6.v6.1,0,0,0,0,0,0
Cre07.g318250_4532.2.v6.1,0,0,0,0,0,0
Cre07.g318250_4532.4.v6.1,0,0,0,0,0,0
Cre07.g318276_4532.1.v6.1,0,0,0,1,0,0
Cre07.g318300_4532.2.v6.1,0,0,0,0,0,0
Cre07.g317908_4532.1.v6.1,94,95,131,51,76,78
Cre07.g317950_4532.4.v6.1,8,16,24,12,12,10
Cre07.g317950_4532.3.v6.1,9,17,29,12,12,10
Cre07.g317950_4532.5.v6.1,10,18,34,12,12,10
Cre07.g317950_4532.1.v6.1,20,20,24,7,7,9
Cre07.g318000_4532.1.v6.1,146,145,168,111,111,102
Cre07.g318000_4532.2.v6.1,17,11,27,10,17,18
Cre07.g318000_4532.3.v6.1,8,7,17,15,7,9
Cre07.g318050_4532.1.v6.1,682,671,1587,855,2037,122
Cre07.g318050_4532.5.v6.1,269,376,0,1037,0,108
Cre07.g318050_4532.7.v6.1,8,8,5,3,6,10
Cre07.g318200_4532.1.v6.1,17,19,10,6,12,8
Cre07.g318209_4532.1.v6.1,7,16,3,0,2,4
Cre07.g318250_4532.3.v6.1,11,0,0,21,0,0
Cre07.g318250_4532.1.v6.1,30,52,36,18,39,46
Cre07.g318300_4532.5.v6.1,59,62,48,21,40,15
Cre07.g318300_4532.4.v6.1,7,28,30,14,11,22
Cre07.g318300_4532.6.v6.1,4,11,24,11,8,17
Cre07.g318300_4532.1.v6.1,196,244,241,86,116,159
Cre07.g318350_4532.1.v6.1,703,750,722,1090,1253,1151
Cre07.g319350_4532.2.v6.1,149,168,221,272,280,0
Cre07.g319350_4532.1.v6.1,90,66,89,136,219,515
Cre07.g319452_4532.2.v6.1,0,0,25,0,0,0
Cre07.g319320_4532.1.v6.1,66,66,47,86,117,119
Cre07.g319452_4532.1.v6.1,56,85,38,7,2,6
Cre07.g319600_4532.1.v6.1,7,5,0,5,14,8
Cre07.g319550_4532.2.v6.1,0,0,0,0,0,0
Cre07.g319500_4532.1.v6.1,64,48,46,48,70,61
Cre07.g319550_4532.1.v6.1,104,78,100,130,142,150
Cre07.g319250_4532.1.v6.1,9,13,9,28,26,25
Cre07.g319300_4532.1.v6.1,532,515,434,784,999,980
Cre07.g319300_4532.2.v6.1,396,325,85,61,389,107
Cre07.g319300_4532.3.v6.1,338,347,644,1684,1579,1758
Cre07.g319300_4532.4.v6.1,110,157,50,67,161,54
Cre07.g319300_4532.5.v6.1,98,172,84,57,85,149
Cre07.g319300_4532.6.v6.1,41,78,22,12,33,17
Cre07.g319300_4532.7.v6.1,66,124,87,104,103,88
Cre07.g319300_4532.8.v6.1,50,41,76,51,72,97
Cre07.g320050_4532.1.v6.1,114,123,158,222,234,226
Cre07.g320400_4532.1.v6.1,0,0,0,0,0,0
Cre07.g320400_4532.2.v6.1,11,9,7,191,133,200
Cre07.g320400_4532.3.v6.1,11,0,5,46,98,56
Cre07.g320450_4532.1.v6.1,34,15,19,168,157,208
Cre07.g320500_4532.2.v6.1,0,0,0,0,0,0
Cre07.g320500_4532.1.v6.1,171,193,528,247,260,266
Cre07.g320550_4532.2.v6.1,0,0,0,0,0,0
Cre07.g320550_4532.1.v6.1,5,8,30,5,7,15
Cre07.g320600_4532.2.v6.1,118,77,162,145,149,120
Cre07.g320600_4532.1.v6.1,26,66,20,14,22,28
Cre07.g320650_4532.1.v6.1,43,24,39,31,34,39
Cre07.g320700_4532.2.v6.1,0,11,21,0,23,0
Cre07.g320700_4532.1.v6.1,17,0,0,16,0,38
Cre07.g320250_4532.1.v6.1,0,46,37,29,23,16
Cre07.g320093_4532.1.v6.1,2,4,0,3,0,2
Cre07.g320100_4532.1.v6.1,30,42,30,26,37,40
Cre07.g320150_4532.1.v6.1,236,260,87,101,120,114
Cre07.g320200_4532.2.v6.1,13,11,4,3,3,4
Cre07.g320200_4532.1.v6.1,22,42,15,0,4,5
Cre07.g320250_4532.2.v6.1,26,6,0,0,0,0
Cre07.g320250_4532.3.v6.1,27,12,12,10,21,33
Cre07.g320300_4532.1.v6.1,8,7,6,3,0,8
Cre07.g320350_4532.1.v6.1,541,378,287,549,603,542
Cre07.g319650_4532.3.v6.1,0,0,0,9,20,17
Cre07.g319650_4532.2.v6.1,0,0,0,15,45,54
Cre07.g319800_4532.1.v6.1,0,29,32,31,73,97
Cre07.g319650_4532.1.v6.1,95,88,128,357,333,268
Cre07.g319701_4532.1.v6.1,595,515,579,737,934,880
Cre07.g319701_4532.2.v6.1,75,148,260,179,131,158
Cre07.g319701_4532.3.v6.1,2,2,2,2,2,3
Cre07.g319750_4532.1.v6.1,43,64,35,55,68,51
Cre07.g319800_4532.2.v6.1,33,0,45,65,32,19
Cre07.g319800_4532.4.v6.1,9,10,15,11,11,10
Cre07.g319800_4532.3.v6.1,13,9,9,12,13,11
Cre07.g319850_4532.1.v6.1,148,303,572,267,51,307
Cre07.g319850_4532.2.v6.1,8,22,199,0,147,0
Cre07.g319850_4532.3.v6.1,358,154,75,0,139,0
Cre07.g319850_4532.4.v6.1,6,6,21,0,8,0
Cre07.g319850_4532.5.v6.1,12,10,29,0,30,41
Cre07.g319850_4532.6.v6.1,39,124,32,37,49,29
Cre07.g319900_4532.1.v6.1,70,78,53,65,76,70
Cre07.g319950_4532.1.v6.1,99,103,76,67,66,87
Cre07.g320000_4532.1.v6.1,32,18,66,75,70,84
Cre07.g321750_4532.1.v6.1,144,56,26,298,257,216
Cre07.g322250_4532.1.v6.1,8,7,0,113,118,108
Cre07.g322300_4532.2.v6.1,0,0,0,0,0,0
Cre07.g322300_4532.3.v6.1,0,0,0,0,0,0
Cre07.g322300_4532.1.v6.1,56,76,38,39,34,45
Cre07.g322350_4532.2.v6.1,0,0,0,0,0,0
Cre07.g322350_4532.1.v6.1,39,50,50,44,60,65
Cre07.g322400_4532.1.v6.1,141,0,48,0,0,17
Cre07.g322400_4532.2.v6.1,17,75,7,16,16,2
Cre07.g322400_4532.3.v6.1,9,36,9,4,4,2
Cre07.g322550_4532.2.v6.1,0,0,0,2,0,0
Cre07.g322550_4532.1.v6.1,41,47,75,55,55,57
Cre07.g322450_4532.1.v6.1,358,344,538,339,422,546
Cre07.g322500_4532.1.v6.1,70,101,57,56,59,63
Cre07.g321800_4532.1.v6.1,20,5,0,34,27,26
Cre07.g321850_4532.1.v6.1,95,120,59,68,74,76
Cre07.g321900_4532.1.v6.1,10,14,20,17,22,22
Cre07.g321951_4532.1.v6.1,168,181,194,298,306,296
Cre07.g322000_4532.1.v6.1,115,78,64,47,64,52
Cre07.g322000_4532.2.v6.1,6,0,4,0,4,0
Cre07.g322000_4532.3.v6.1,5,0,2,0,3,11
Cre07.g322000_4532.4.v6.1,3,0,4,0,2,3
Cre07.g322050_4532.1.v6.1,8,7,10,6,7,17
Cre07.g322100_4532.2.v6.1,132,151,180,206,227,180
Cre07.g322100_4532.1.v6.1,34,30,29,28,40,38
Cre07.g322176_4532.1.v6.1,161,240,167,200,259,195
Cre07.g322176_4532.2.v6.1,34,0,0,0,0,0
Cre07.g322176_4532.3.v6.1,2,81,0,0,0,25
Cre07.g322176_4532.4.v6.1,26,12,0,0,0,12
Cre07.g322176_4532.5.v6.1,12,66,0,0,0,26
Cre07.g322176_4532.6.v6.1,2,6,0,0,0,11
Cre07.g322176_4532.7.v6.1,3,9,0,0,0,18
Cre07.g322700_4532.1.v6.1,3,0,3,0,2,2
Cre07.g322750_4532.1.v6.1,0,4,5,0,4,0
Cre07.g322650_4532.1.v6.1,80,81,239,101,134,156
Cre07.g322650_4532.2.v6.1,9,9,23,9,10,7
Cre07.g322650_4532.3.v6.1,15,12,17,12,17,11
Cre07.g322650_4532.4.v6.1,32,19,20,23,32,22
Cre07.g323400_4532.1.v6.1,0,0,2,0,0,0
Cre07.g323350_4532.1.v6.1,10,10,8,10,8,8
Cre07.g322884_4532.1.v6.1,0,0,9,18,0,0
Cre07.g322884_4532.2.v6.1,0,0,0,0,0,0
Cre07.g322900_4532.2.v6.1,0,0,0,0,0,0
Cre07.g322950_4532.1.v6.1,0,0,17,0,0,0
Cre07.g323000_4532.2.v6.1,0,15,90,0,0,0
Cre07.g323100_4532.2.v6.1,0,3,0,1,0,0
Cre07.g323200_4532.3.v6.1,0,0,0,0,6,9
Cre07.g323200_4532.2.v6.1,0,0,2,0,0,0
Cre07.g323250_4532.2.v6.1,0,0,0,0,0,0
Cre07.g323250_4532.3.v6.1,0,0,0,0,0,0
Cre07.g322800_4532.2.v6.1,87,78,117,82,101,80
Cre07.g322800_4532.3.v6.1,78,72,111,78,95,72
Cre07.g322800_4532.1.v6.1,86,85,91,83,81,65
Cre07.g322850_4532.1.v6.1,8,8,6,26,40,45
Cre07.g322900_4532.1.v6.1,48,49,51,63,94,84
Cre07.g322950_4532.2.v6.1,334,160,159,666,303,256
Cre07.g322950_4532.3.v6.1,9,83,65,23,261,182
Cre07.g322950_4532.4.v6.1,19,72,135,57,208,214
Cre07.g323000_4532.1.v6.1,216,251,177,166,200,188
Cre07.g323000_4532.3.v6.1,24,32,54,7,10,47
Cre07.g323050_4532.1.v6.1,23,17,39,31,37,30
Cre07.g323100_4532.1.v6.1,272,302,335,318,340,328
Cre07.g323150_4532.1.v6.1,18,16,16,14,16,11
Cre07.g323200_4532.1.v6.1,29,33,18,17,16,10
Cre07.g323250_4532.1.v6.1,21,24,32,27,27,24
Cre07.g323300_4532.1.v6.1,23,36,6,4,0,0
Cre07.g323750_4532.1.v6.1,0,503,0,0,0,0
Cre07.g323450_4532.1.v6.1,98,106,82,86,102,82
Cre07.g323500_4532.1.v6.1,65,73,49,31,44,56
Cre07.g323550_4532.1.v6.1,28,43,24,35,37,34
Cre07.g323600_4532.1.v6.1,368,402,370,213,267,266
Cre07.g323650_4532.1.v6.1,46,47,12,20,32,29
Cre07.g323700_4532.1.v6.1,39,35,26,8,8,11
Cre07.g323750_4532.2.v6.1,699,0,1252,6820,7598,7518
Cre07.g323800_4532.1.v6.1,366,203,554,3239,3690,4047
Cre07.g323850_4532.1.v6.1,160,113,137,297,350,355
Cre07.g320750_4532.2.v6.1,0,0,0,0,17,0
Cre07.g320800_4532.2.v6.1,0,0,0,0,0,0
Cre07.g321000_4532.1.v6.1,0,141,391,150,42,140
Cre07.g321000_4532.3.v6.1,0,0,0,0,0,0
Cre07.g321000_4532.4.v6.1,0,0,0,2,79,0
Cre07.g321050_4532.2.v6.1,0,0,0,0,0,0
Cre07.g321050_4532.4.v6.1,0,0,0,0,0,0
Cre07.g321050_4532.5.v6.1,0,0,0,0,0,0
Cre07.g321050_4532.6.v6.1,0,62,0,32,0,33
Cre07.g321200_4532.2.v6.1,0,111,0,0,0,0
Cre07.g321400_4532.2.v6.1,0,0,0,0,0,0
Cre07.g321400_4532.5.v6.1,0,0,0,0,0,0
Cre07.g321600_4532.1.v6.1,0,2,2,0,2,0
Cre07.g321600_4532.2.v6.1,0,0,0,0,0,0
Cre07.g320750_4532.1.v6.1,51,102,217,185,206,166
Cre07.g320800_4532.1.v6.1,42,58,24,22,23,34
Cre07.g320850_4532.1.v6.1,43,39,39,73,82,99
Cre07.g320900_4532.1.v6.1,218,293,176,84,121,111
Cre07.g320900_4532.2.v6.1,17,63,19,24,0,0
Cre07.g320950_4532.1.v6.1,116,134,158,223,212,170
Cre07.g321000_4532.2.v6.1,83,0,54,0,212,131
Cre07.g321000_4532.6.v6.1,191,211,0,57,0,0
Cre07.g321000_4532.5.v6.1,127,197,0,73,0,0
Cre07.g321050_4532.1.v6.1,61,0,78,0,42,0
Cre07.g321050_4532.3.v6.1,8,0,1,0,0,0
Cre07.g321100_4532.1.v6.1,74,47,73,67,69,63
Cre07.g321150_4532.1.v6.1,18,0,0,0,3,0
Cre07.g321150_4532.2.v6.1,1,8,11,12,16,16
Cre07.g800774_4532.1.v6.1,9,8,5,12,13,10
Cre07.g321200_4532.1.v6.1,102,0,76,92,121,108
Cre07.g321250_4532.1.v6.1,101,200,98,51,54,61
Cre07.g321300_4532.1.v6.1,137,159,78,14,12,18
Cre07.g321350_4532.1.v6.1,277,331,186,51,55,72
Cre07.g321400_4532.4.v6.1,2198,3092,1457,0,0,0
Cre07.g321400_4532.6.v6.1,1115,2186,1178,496,0,601
Cre07.g321400_4532.1.v6.1,1258,1936,866,0,0,0
Cre07.g321400_4532.3.v6.1,1229,1854,2161,263,1041,373
Cre07.g800775_4532.1.v6.1,30,27,21,103,112,103
